//X,Y,Z,R,G,B,C2C absolute distances (Z),C2C absolute distances,C2C absolute distances (X),C2C absolute distances (Y)
10812
1.9205583334,1.9147199392,0.1099088416,207,255,0,0.00022884,0.00065102,-0.00044167,0.00041997
1.9205560684,1.9360221624,0.1156986207,237,255,0,-0.00024138,0.00044838,0.00025606,-0.00027788
1.9205529690,1.9573276043,0.1295454055,255,199,0,-0.00029460,0.00050803,0.00025296,0.00032759
1.9205508232,1.9786293507,0.1340971887,255,176,0,0.00065719,0.00128103,0.00025082,-0.00107062
1.9205491543,1.9999297857,0.1354889572,255,169,0,-0.00043105,0.00054836,0.00024915,0.00022984
1.9205478430,2.0211288929,0.1333607733,255,180,0,-0.00080922,0.00102094,0.00024784,-0.00057101
1.9205468893,2.0424265862,0.1268325597,255,213,0,-0.00109744,0.00126258,0.00024688,-0.00057340
1.9205465317,2.0637221336,0.1156423464,237,255,0,-0.00103766,0.00203760,-0.00175345,0.00002217
1.9205436707,2.0850269794,0.1283061206,255,206,0,-0.00064388,0.00068897,0.00024366,0.00002694
1.9205415249,2.1062285900,0.1317879260,255,187,0,-0.00043207,0.00052384,0.00024152,-0.00017142
1.9205403328,2.1275269985,0.1285697222,255,204,0,-0.00024028,0.00038138,0.00024033,-0.00017309
1.9205398560,2.1488230228,0.1179224998,249,255,0,-0.00080750,0.00088676,0.00023985,-0.00027704
1.9205409288,2.1701133251,0.0926082805,118,255,0,-0.00100472,0.00169355,0.00094092,-0.00098658
1.9205399752,2.1914110184,0.0868730545,88,255,0,0.00068706,0.00082524,0.00023997,-0.00038910
1.9205368757,2.2126162052,0.0999908745,157,255,0,0.00052387,0.00073191,-0.00046313,0.00021625
1.9205350876,2.2339172363,0.1028786600,171,255,0,0.00059866,0.00076701,-0.00046492,0.00011730
1.9205337763,2.2552158833,0.0994884372,154,255,0,0.00022443,0.00034416,0.00023377,0.00011587
1.9205328226,2.2765135765,0.0930552259,121,255,0,0.00010923,0.00306911,-0.00306714,0.00001359
1.9205293655,2.2977209091,0.1120480448,219,255,0,0.00125805,0.00247517,-0.00047064,-0.00207901
1.9205261469,2.3190267086,0.1269658208,255,212,0,-0.00022417,0.00036254,0.00022614,-0.00017333
1.9205237627,2.3403294086,0.1343275905,255,174,0,0.00005759,0.00028727,0.00022376,-0.00017071
1.9205222130,2.3616292477,0.1339093745,255,176,0,-0.00105062,0.00108735,0.00022221,-0.00017071
1.9205209017,2.3829281330,0.1306111515,255,193,0,-0.00089885,0.00096468,0.00022089,-0.00027180
1.9205211401,2.4041216373,0.1137769744,228,255,0,-0.00174303,0.00179728,0.00022113,-0.00037837
1.9205211401,2.4254157543,0.0984537527,149,255,0,-0.00103424,0.00115997,-0.00047886,0.00021577
1.9205181599,2.4467206001,0.1117055416,218,255,0,-0.00008446,0.00095538,-0.00048184,0.00082064
1.9205152988,2.4680254459,0.1237383187,255,228,0,-0.00064168,0.00068836,0.00021529,0.00012541
1.9205133915,2.4892261028,0.1258901358,255,217,0,-0.00189987,0.00196137,-0.00048661,0.00002599
1.9205113649,2.5105280876,0.1304819137,255,193,0,-0.00210808,0.00286465,0.00021136,0.00192809
1.9205093384,2.5318293571,0.1342937052,255,174,0,-0.00017630,0.00028263,0.00020933,-0.00007057
1.9205079079,2.5531289577,0.1330054700,255,180,0,-0.00049452,0.00056303,0.00020790,-0.00017095
1.9205060005,2.5744304657,0.1367472708,255,161,0,-0.00037272,0.00045836,0.00020599,-0.00016952
1.9205042124,2.5956306458,0.1373890787,255,157,0,-0.00076093,0.00087012,0.00020421,-0.00036931
1.9205030203,2.6169295311,0.1343608499,255,173,0,-0.00205915,0.00210204,0.00020301,-0.00037050
1.9205030203,2.6382236481,0.1194846332,255,250,0,-0.00108536,0.00160741,-0.00049698,-0.00107646
1.9205014706,2.6595232487,0.1184704155,254,255,0,0.00050042,0.00257715,-0.00179851,-0.00177670
1.9420709610,0.4252978563,0.1009248644,157,255,0,0.00084487,0.00355636,0.00307095,-0.00158215
1.9420666695,0.4465876520,0.1263506562,255,219,0,0.00032066,0.00064191,0.00046670,-0.00030234
1.9420641661,0.4678710997,0.1352524459,255,173,0,0.00175245,0.00180430,-0.00023580,-0.00035891
1.9420622587,0.4891526103,0.1391042173,255,153,0,-0.00037578,0.00050653,-0.00023770,0.00024262
1.9420613050,0.5104196072,0.1313860118,255,192,0,0.00279601,0.00535736,-0.00293875,0.00349963
1.9420603514,0.5316974521,0.1257477999,255,222,0,-0.00345220,0.00381592,0.00106037,-0.00123256
1.9420589209,0.5529766083,0.1235195920,255,234,0,-0.00028041,0.00037158,-0.00024104,0.00003660
1.9420577288,0.5742552280,0.1199613810,255,252,0,-0.00074862,0.00078760,-0.00024223,-0.00003475
1.9420564175,0.5955344439,0.1179511696,246,255,0,-0.00101883,0.00105188,-0.00024354,-0.00009555
1.9420553446,0.6168023348,0.1123989597,218,255,0,-0.00105104,0.00109366,-0.00024462,-0.00017768
1.9420543909,0.6380803585,0.1072227508,191,255,0,-0.00004725,0.00034638,-0.00024557,-0.00023967
1.9420531988,0.6593585610,0.1026225314,167,255,0,-0.00007747,0.00039718,-0.00024676,-0.00030142
1.9420505762,0.6806421280,0.1119223237,216,255,0,0.00153232,0.00233108,0.00045061,-0.00169790
1.9420472383,0.7019288540,0.1292721033,255,204,0,-0.00012790,0.00037703,-0.00025272,0.00024885
1.9420453310,0.7231999636,0.1320739090,255,189,0,0.00017391,0.00035211,-0.00025463,0.00016999
1.9420436621,0.7444804311,0.1332656890,255,183,0,0.00047569,0.00055152,-0.00025630,0.00011045
1.9420423508,0.7657587528,0.1289174855,255,205,0,-0.00032252,0.00054884,0.00044239,0.00003874
1.9420415163,0.7870360613,0.1219892725,255,241,0,0.00061927,0.00076094,0.00044155,-0.00002396
1.9420393705,0.8083183169,0.1279610544,255,210,0,-0.00043894,0.00051696,-0.00026059,-0.00008166
1.9420369864,0.8295910358,0.1348428428,255,174,0,0.00026284,0.00040437,-0.00026298,-0.00015897
1.9420349598,0.8508727551,0.1392846406,255,151,0,-0.00037536,0.00050825,-0.00026500,-0.00021726
1.9420332909,0.8721532226,0.1405864209,255,144,0,-0.00008358,0.00047428,-0.00026667,0.00038320
1.9420318604,0.8934323192,0.1382382065,255,157,0,-0.00065179,0.00078587,-0.00026810,-0.00034767
1.9420310259,0.9147095680,0.1311300099,255,193,0,-0.00163999,0.00251373,-0.00156903,-0.00108045
1.9420292377,0.9359802008,0.1326817870,255,185,0,0.00016178,0.00049286,0.00042927,0.00018018
1.9420260191,0.9572662711,0.1484035850,255,103,0,-0.00090641,0.00095401,-0.00027394,0.00011629
1.9420241117,0.9785478115,0.1523353606,255,83,0,-0.00087464,0.00091893,-0.00027585,0.00005782
1.9420219660,0.9998292327,0.1560571492,255,63,0,-0.00071286,0.00076515,-0.00027800,-0.00000077
1.9420202971,1.0211398602,0.1575289220,255,56,0,-0.00118108,0.00141685,0.00042033,-0.00066018
1.9420202971,1.0423338413,0.1418907493,255,137,0,-0.00025925,0.00161193,-0.00027966,-0.00156617
1.9420200586,1.0636291504,0.1296725273,255,201,0,-0.00110747,0.00117396,-0.00027990,-0.00027084
1.9420188665,1.0849277973,0.1261543036,255,219,0,0.00006430,0.00039651,-0.00028110,-0.00027215
1.9420171976,1.1062275171,0.1256060898,255,222,0,0.00044610,0.00062144,-0.00028276,0.00032747
1.9420142174,1.1275330782,0.1397678703,255,148,0,0.00049788,0.00068130,-0.00028574,-0.00036693
1.9420155287,1.1487224102,0.1121806875,218,255,0,-0.00001931,0.00031026,-0.00028443,0.00012243
1.9420145750,1.1700198650,0.1054874659,183,255,0,0.00088747,0.00093991,-0.00028539,0.00011992
1.9420124292,1.1913220882,0.1112852469,213,255,0,0.00050525,0.00143474,0.00041246,-0.00127792
1.9420095682,1.2126264572,0.1228550300,255,236,0,-0.00061497,0.00073937,0.00040960,0.00002646
1.9420076609,1.2338277102,0.1257468462,255,221,0,0.00021684,0.00040266,-0.00029230,-0.00017226
1.9420059919,1.2551280260,0.1268786341,255,215,0,-0.00010137,0.00035537,-0.00029397,-0.00017202
1.9420051575,1.2764251232,0.1194504052,255,253,0,-0.00037959,0.00058211,0.00040519,-0.00017488
1.9420045614,1.2977217436,0.1102741882,208,255,0,0.00078419,0.00133553,-0.00099540,0.00042176
1.9420033693,1.3190199137,0.1057819724,185,255,0,0.00039198,0.00062838,0.00040340,-0.00028014
1.9420014620,1.3402212858,0.1090447903,201,255,0,-0.00005521,0.00037564,-0.00029850,0.00022125
1.9419997931,1.3615214825,0.1097205728,205,255,0,0.00010058,0.00038636,-0.00030017,0.00022149
1.9419978857,1.3828223944,0.1121673435,218,255,0,-0.00066265,0.00109852,-0.00030208,0.00082242
1.9419968128,1.4041204453,0.1069841236,191,255,0,-0.00013588,0.00035335,-0.00030315,0.00012040
1.9419959784,1.4253178835,0.1006019488,158,255,0,0.00122195,0.00324413,-0.00300407,-0.00008214
1.9419924021,1.4466251135,0.1189407259,254,255,0,0.00038072,0.00233775,-0.00100756,-0.00207484
1.9419889450,1.4679321051,0.1372765005,255,160,0,0.00039650,0.00053115,-0.00031102,-0.00016785
1.9419869184,1.4892331362,0.1400582790,255,145,0,0.00011829,0.00037395,-0.00031304,-0.00016689
1.9419856071,1.5105323792,0.1378500760,255,157,0,0.00093007,0.00104181,0.00038564,-0.00026762
1.9419853687,1.5317276716,0.1257818937,255,220,0,-0.00176811,0.00210346,0.00038540,-0.00107229
1.9419856071,1.5530205965,0.1074556708,194,255,0,-0.00023433,0.00044985,-0.00031435,0.00022054
1.9419831038,1.5743241310,0.1163814440,240,255,0,0.00014144,0.00058896,-0.00031686,-0.00047588
1.9419801235,1.5956287384,0.1285672188,255,205,0,-0.00010279,0.00035977,-0.00031984,0.00012875
1.9419784546,1.6168296337,0.1307490468,255,194,0,-0.00143096,0.00148047,0.00037849,0.00002968
1.9419775009,1.6381273270,0.1247108281,255,225,0,-0.00125918,0.00131657,0.00037754,-0.00007272
1.9419775009,1.6594212055,0.1089996099,202,255,0,-0.00108039,0.00114716,0.00037754,-0.00007880
1.9419782162,1.6807125807,0.0864533857,85,255,0,0.00020538,0.00043919,0.00037825,-0.00008738
1.9419754744,1.7020168304,0.0976921618,143,255,0,0.00018416,0.00136512,-0.00102448,-0.00088322
1.9419695139,1.7232328653,0.1390979886,255,150,0,-0.00060201,0.00076314,-0.00033045,0.00033283
1.9419667721,1.7445372343,0.1503097713,255,91,0,0.00009978,0.00048446,-0.00033319,0.00033724
1.9419649839,1.7658376694,0.1515315473,255,85,0,0.00099155,0.00109975,-0.00033498,0.00033772
1.9419637918,1.7871363163,0.1477633268,255,105,0,-0.00055668,0.00081074,0.00036383,-0.00046372
1.9419634342,1.8084318638,0.1365250945,255,163,0,0.00149509,0.00154994,-0.00033653,0.00023186
1.9419616461,1.8296322823,0.1377469301,255,157,0,-0.00010307,0.00035514,-0.00033832,0.00003231
1.9419604540,1.8509310484,0.1341487169,255,176,0,0.00062871,0.00071519,-0.00033951,0.00003099
1.9419592619,1.8722294569,0.1302604973,255,196,0,-0.00039950,0.00054192,0.00035930,-0.00007057
1.9419583082,1.8935269117,0.1239022613,255,229,0,-0.00061774,0.00071788,0.00035834,-0.00007308
1.9419575930,1.9147242308,0.1167510822,243,255,0,-0.00023892,0.00051089,0.00035763,-0.00027573
1.9419564009,1.9360225201,0.1123908609,220,255,0,0.00008086,0.00044899,-0.00034356,-0.00027752
1.9419535398,1.9573272467,0.1244076490,255,226,0,-0.00031235,0.00056978,-0.00034642,0.00032723
1.9419509172,1.9786309004,0.1338894218,255,177,0,0.00000942,0.00048246,0.00035095,0.00033092
1.9419490099,1.9999318123,0.1365112066,255,163,0,-0.00072879,0.00084146,-0.00035095,0.00023186
1.9419476986,2.0211310387,0.1349730194,255,171,0,-0.00044698,0.00058129,0.00034773,0.00013113
1.9419462681,2.0424299240,0.1317847967,255,187,0,-0.00069520,0.00077726,0.00034630,0.00003004
1.9419465065,2.0637238026,0.1157865822,238,255,0,-0.00073342,0.00108717,0.00034654,0.00072384
1.9419440031,2.0850269794,0.1246283576,255,225,0,0.00083835,0.00112881,0.00034404,-0.00067306
1.9419413805,2.1062304974,0.1330401897,255,181,0,-0.00030981,0.00049120,0.00034142,-0.00016952
1.9419397116,2.1275305748,0.1340619624,255,175,0,-0.00061804,0.00072535,0.00033975,-0.00016952
1.9419386387,2.1488287449,0.1287437379,255,203,0,-0.00058626,0.00072939,0.00033867,-0.00027132
1.9419376850,2.1701266766,0.1236055270,255,230,0,0.00125553,0.00588090,-0.00366235,0.00442672
1.9419380426,2.1914196014,0.1051122993,183,255,0,0.00143230,0.00241942,-0.00166202,0.00101972
1.9419360161,2.2126209736,0.1085781157,201,255,0,0.00183812,0.00193405,-0.00036395,-0.00047898
1.9419339895,2.2339224815,0.1131199002,225,255,0,0.00095990,0.00103459,-0.00036597,0.00012255
1.9419322014,2.2552232742,0.1144566834,232,255,0,0.00030668,0.00049446,-0.00036776,0.00012326
1.9419304132,2.2765238285,0.1158104688,239,255,0,0.00015047,0.00039972,-0.00036955,0.00002384
1.9419287443,2.2977242470,0.1169032753,245,255,0,0.00153328,0.00157940,-0.00037122,-0.00007582
1.9419260025,2.3190283775,0.1273180544,255,210,0,-0.00033194,0.00052867,-0.00037396,-0.00017166
1.9419236183,2.3403313160,0.1358298361,255,166,0,-0.00062016,0.00089925,-0.00037634,0.00053144
1.9419217110,2.3616325855,0.1389416158,255,150,0,-0.00052838,0.00064087,0.00032175,-0.00016737
1.9419202805,2.3829317093,0.1363134086,255,163,0,-0.00036660,0.00055582,0.00032032,-0.00026822
1.9419196844,2.4041283131,0.1277452111,255,208,0,-0.00029479,0.00115657,0.00031972,-0.00107169
1.9419212341,2.4254167080,0.0973090008,143,255,0,-0.00001200,0.00097146,0.00032127,0.00091672
1.9419192076,2.4467179775,0.1009847820,162,255,0,-0.00004522,0.00034335,0.00031924,0.00011802
1.9419161081,2.4680240154,0.1167065650,244,255,0,-0.00084344,0.00093493,-0.00038385,0.00012398
1.9419139624,2.4892258644,0.1211523786,255,242,0,-0.00165762,0.00198186,-0.00108600,0.00002575
1.9419116974,2.5105285645,0.1280741543,255,206,0,-0.00783585,0.00786719,0.00031173,0.00062847
1.9419090748,2.5318319798,0.1372259408,255,158,0,-0.00083406,0.00089209,0.00030911,-0.00006795
1.9419078827,2.5531303883,0.1333577186,255,178,0,-0.00087228,0.00094044,0.00030792,-0.00016952
1.9419063330,2.5744304657,0.1329295039,255,180,0,-0.00023049,0.00062727,-0.00039363,0.00043058
1.9419043064,2.5956318378,0.1370613277,255,159,0,-0.00104867,0.00116893,-0.00039566,0.00033188
1.9419029951,2.6169309616,0.1345331073,255,172,0,-0.00132689,0.00175313,-0.00109696,0.00033092
1.9419023991,2.6382272243,0.1249448806,255,222,0,-0.00063512,0.00084756,0.00030243,-0.00047278
1.9419008493,2.6595268250,0.1238666624,255,228,0,-0.00389333,0.00884216,-0.00569916,0.00552678
1.9633703232,0.4253018498,0.1070960909,189,255,0,0.00003609,0.00034008,-0.00022972,-0.00024816
1.9633679390,0.4465844333,0.1138098836,225,255,0,0.00035989,0.00052608,-0.00023210,-0.00030556
1.9633637667,0.4678741097,0.1389046609,255,154,0,0.00006466,0.00110832,0.00106382,0.00030410
1.9633626938,0.4891522229,0.1339764595,255,179,0,-0.00083354,0.00334209,-0.00093734,-0.00309777
1.9633613825,0.5104208589,0.1305082440,255,197,0,0.00287825,0.00719392,0.00306141,-0.00583917
1.9633601904,0.5316995382,0.1270400286,255,216,0,-0.00503998,0.00512782,-0.00093985,0.00009954
1.9633588791,0.5529781580,0.1235718280,255,234,0,-0.00010817,0.00026705,-0.00024116,0.00003815
1.9633580446,0.5742555857,0.1168026105,240,255,0,-0.00131739,0.00133987,-0.00024199,-0.00003439
1.9633569717,0.5955336690,0.1119144037,215,255,0,-0.00004560,0.00026540,-0.00024307,-0.00009632
1.9633557796,0.6168022156,0.1079781875,195,255,0,-0.00133181,0.00136565,-0.00024426,-0.00017780
1.9633545876,0.6380807757,0.1043559760,176,255,0,0.00033598,0.00047997,-0.00024545,-0.00023925
1.9633532763,0.6593595743,0.1011997685,160,255,0,-0.00039023,0.00055083,-0.00024676,-0.00030041
1.9633510113,0.6806419492,0.1074225605,192,255,0,0.00119256,0.00161316,0.00035095,-0.00102806
1.9633474350,0.7019295692,0.1271143556,255,215,0,-0.00017564,0.00039616,-0.00025260,0.00024956
1.9633452892,0.7232014537,0.1318861395,255,189,0,-0.00046386,0.00055630,-0.00025475,0.00017148
1.9633433819,0.7444825768,0.1348079294,255,174,0,-0.00000207,0.00028028,-0.00025666,0.00011259
1.9633417130,0.7657624483,0.1346096992,255,175,0,-0.00034030,0.00042934,-0.00025833,0.00004244
1.9633411169,0.7870393395,0.1265314966,255,217,0,0.00101149,0.00104431,-0.00025892,-0.00002068
1.9633398056,0.8083180785,0.1231832877,255,235,0,0.00043329,0.00051202,-0.00026023,-0.00008190
1.9633376598,0.8295901418,0.1284850836,255,207,0,-0.00024492,0.00039291,-0.00026238,-0.00015986
1.9633352757,0.8508732915,0.1367068589,255,164,0,-0.00051314,0.00061675,-0.00026476,-0.00021672
1.9633336067,0.8721536994,0.1377586573,255,159,0,-0.00145134,0.00176701,-0.00096643,-0.00028628
1.9633320570,0.8934328556,0.1356404424,255,170,0,0.00014044,0.00048394,0.00033200,0.00032288
1.9633311033,0.9147108197,0.1302622259,255,198,0,-0.00036778,0.00052009,-0.00026894,0.00025082
1.9633299112,0.9359793663,0.1264340281,255,218,0,-0.00029597,0.00043901,-0.00027013,0.00017935
1.9633269310,0.9572644830,0.1396858096,255,148,0,-0.00173420,0.00192286,-0.00027311,0.00078446
1.9633246660,0.9785472155,0.1467576027,255,112,0,0.00078760,0.00083631,-0.00027537,0.00005722
1.9633226395,0.9998285174,0.1501593888,255,94,0,-0.00123061,0.00142905,-0.00027740,-0.00067145
1.9633213282,1.0211377144,0.1479211599,255,106,0,-0.00096884,0.00120624,-0.00027871,-0.00066233
1.9633201361,1.0423355103,0.1423829794,255,134,0,-0.00177702,0.00281873,0.00032008,-0.00216448
1.9633203745,1.0636293888,0.1262947619,255,218,0,-0.00009523,0.00040064,-0.00027966,-0.00027061
1.9633189440,1.0849288702,0.1249965429,255,225,0,-0.00028345,0.00048254,-0.00028110,-0.00027108
1.9633171558,1.1062291861,0.1258983314,255,220,0,-0.00054167,0.00069409,-0.00028288,0.00032914
1.9633157253,1.1275289059,0.1250000894,255,225,0,-0.00007991,0.00098430,0.00031567,0.00092888
1.9633148909,1.1487262249,0.1181739196,249,255,0,-0.00190608,0.00198466,-0.00028515,-0.00047374
1.9633140564,1.1700230837,0.1097626984,205,255,0,-0.00087730,0.00109597,0.00031400,-0.00057697
1.9633127451,1.1913223267,0.1079034805,195,255,0,0.00000348,0.00028818,-0.00028729,0.00002229
1.9633098841,1.2126266956,0.1194822565,255,253,0,0.00004226,0.00029443,-0.00029016,0.00002670
1.9633074999,1.2338294983,0.1266290843,255,216,0,0.00004908,0.00034212,-0.00029254,-0.00017047
1.9633057117,1.2551305294,0.1292808652,255,202,0,0.00033087,0.00048128,0.00030565,-0.00016952
1.9633042812,1.2764294147,0.1263626516,255,217,0,-0.00001734,0.00034187,-0.00029576,-0.00017059
1.9633036852,1.2977262735,0.1181084216,249,255,0,0.00013842,0.00042650,-0.00029635,-0.00027370
1.9633032084,1.3190217018,0.1063951999,188,255,0,-0.00015480,0.00043971,0.00030315,-0.00027835
1.9633015394,1.3402220011,0.1071190163,192,255,0,0.00029901,0.00047913,0.00030148,0.00022197
1.9632995129,1.3615238667,0.1120727956,218,255,0,-0.00001720,0.00037428,0.00029945,0.00022388
1.9632974863,1.3828250170,0.1149915829,233,255,0,0.00050158,0.00059897,-0.00030255,0.00012505
1.9632958174,1.4041258097,0.1169203594,243,255,0,0.00083036,0.00089323,-0.00030422,0.00012577
1.9632939100,1.4253271818,0.1204381809,255,248,0,0.00135818,0.00139416,-0.00030613,-0.00007284
1.9632917643,1.4466286898,0.1242969558,255,228,0,0.00110696,0.00115129,-0.00030828,-0.00007129
1.9632893801,1.4679317474,0.1323587298,255,186,0,-0.00029127,0.00068129,-0.00031066,0.00053179
1.9632871151,1.4892339706,0.1382705271,255,155,0,-0.00100948,0.00118409,-0.00031292,0.00053394
1.9632856846,1.5105338097,0.1374922991,255,159,0,-0.00074770,0.00085366,-0.00031435,-0.00026619
1.9632846117,1.5317319632,0.1328441203,255,183,0,-0.00102589,0.00112643,0.00028455,-0.00036800
1.9632849693,1.5530241728,0.1126638949,221,255,0,0.00027390,0.00045434,0.00028491,0.00022411
1.9632833004,1.5743248463,0.1141886786,229,255,0,0.00116868,0.00129299,0.00028324,-0.00047517
1.9632804394,1.5956293344,0.1260394603,255,219,0,0.00077946,0.00095272,0.00028038,-0.00047064
1.9632782936,1.6168314219,0.1312512755,255,191,0,0.00063127,0.00069059,0.00027823,0.00003147
1.9632769823,1.6381303072,0.1285830438,255,205,0,0.00011304,0.00030713,0.00027692,-0.00006974
1.9632762671,1.6594268084,0.1194258332,255,253,0,-0.00094417,0.00168918,0.00027621,-0.00137317
1.9632769823,1.6807187796,0.0985256210,148,255,0,-0.00169438,0.00188623,0.00027692,-0.00078118
1.9632775784,1.7020102739,0.0765613914,33,255,0,0.00172439,0.00176452,-0.00032246,-0.00018978
1.9632723331,1.7232239246,0.1118112206,217,255,0,0.00169122,0.00200532,-0.00102770,0.00032389
1.9632674456,1.7445361614,0.1437020004,255,126,0,-0.00015800,0.00047836,0.00026739,-0.00036383
1.9632650614,1.7658386230,0.1502137780,255,92,0,-0.00039622,0.00058474,0.00026500,0.00033867
1.9632631540,1.7871402502,0.1539755464,255,73,0,-0.00000446,0.00052976,0.00026309,-0.00045979
1.9632620811,1.8084384203,0.1494473368,255,96,0,-0.00042266,0.00067849,0.00026202,-0.00046158
1.9632611275,1.8296356201,0.1422091573,255,134,0,0.00001916,0.00026419,0.00026107,0.00003564
1.9632600546,1.8509339094,0.1375409365,255,158,0,-0.00119907,0.00122740,0.00026000,0.00003386
1.9632589817,1.8722317219,0.1321227252,255,186,0,-0.00118728,0.00121710,0.00025892,-0.00006831
1.9632579088,1.8935298920,0.1275444925,255,210,0,0.00002450,0.00026833,0.00025785,-0.00007010
1.9632569551,1.9147280455,0.1223963201,255,237,0,0.00000632,0.00037413,0.00025690,-0.00027192
1.9632558823,1.9360255003,0.1159730926,239,255,0,0.00050309,0.00066852,-0.00034416,-0.00027454
1.9632538557,1.9573276043,0.1212298721,255,243,0,-0.00065013,0.00387342,-0.00104618,-0.00367236
1.9632514715,1.9786298275,0.1272716522,255,211,0,-0.00014834,0.00050230,-0.00034857,0.00032985
1.9632493258,1.9999320507,0.1329834461,255,181,0,-0.00077656,0.00092811,-0.00035071,-0.00036788
1.9632476568,2.0211324692,0.1347952485,255,172,0,0.00003524,0.00028305,0.00024760,0.00013256
1.9632461071,2.0424323082,0.1339970231,255,176,0,0.00012702,0.00027879,0.00024605,0.00003242
1.9632445574,2.0637323856,0.1336888075,255,177,0,0.00076881,0.00084764,-0.00035548,0.00003242
1.9632432461,2.0850312710,0.1315906048,255,189,0,-0.00072940,0.00076950,0.00024319,0.00003123
1.9632413387,2.1062321663,0.1332324147,255,180,0,0.00037241,0.00047442,0.00024128,-0.00016785
1.9632394314,2.1275334358,0.1366841942,255,162,0,-0.00100580,0.00115306,-0.00036061,0.00043344
1.9632377625,2.1488332748,0.1365759671,255,163,0,0.00165597,0.00174961,-0.00036228,0.00043321
1.9632343054,2.1701405048,0.1545977592,255,68,0,0.00013776,0.00037568,0.00023425,-0.00025940
1.9632352591,2.1914310455,0.1308295429,255,192,0,-0.00056046,0.00382762,0.00093532,-0.00366902
1.9632351398,2.2126257420,0.1166003570,243,255,0,0.00027036,0.00050717,-0.00036490,0.00022578
1.9632332325,2.2339270115,0.1199471354,255,249,0,0.00012714,0.00029442,0.00023317,0.00012708
1.9632312059,2.2552282810,0.1230949089,255,232,0,0.00011491,0.00040706,-0.00036883,0.00012827
1.9632296562,2.2765281200,0.1228166893,255,234,0,0.00036669,0.00052195,-0.00037038,0.00002813
1.9632284641,2.2977271080,0.1201315150,255,248,0,-0.00082848,0.00086248,0.00022840,-0.00007296
1.9632266760,2.3190274239,0.1206502914,255,245,0,0.00005029,0.00028928,0.00022662,-0.00017262
1.9632239342,2.3403317928,0.1325620711,255,183,0,-0.00029793,0.00071634,-0.00037611,0.00053191
1.9632216692,2.3616344929,0.1392238438,255,148,0,0.00006384,0.00049182,0.00022161,0.00043440
1.9632197618,2.3829352856,0.1413256228,255,137,0,-0.00080438,0.00087483,0.00021970,-0.00026464
1.9632195234,2.4041304588,0.1288574487,255,202,0,-0.00317255,0.00827292,0.00421953,-0.00636959
1.9632186890,2.4254271984,0.1204362363,255,246,0,-0.00041376,0.00066522,0.00021863,-0.00047278
1.9632201195,2.4467160702,0.0918400064,115,255,0,0.00063401,0.00074819,-0.00037992,0.00011611
1.9632170200,2.4680221081,0.1072877944,195,255,0,-0.00033221,0.00041513,0.00021696,0.00012207
1.9632141590,2.4892265797,0.1188866124,255,254,0,0.00278661,0.00313061,-0.00038588,-0.00137353
1.9632115364,2.5105304718,0.1287363917,255,202,0,-0.00205360,0.00456634,-0.00108850,0.00393057
1.9632087946,2.5318343639,0.1394581795,255,147,0,-0.00065182,0.00068756,0.00020874,-0.00006557
1.9632076025,2.5531332493,0.1360399425,255,165,0,-0.00054006,0.00096055,0.00020754,-0.00076675
1.9632065296,2.5744314194,0.1309917271,255,191,0,-0.00095828,0.00099466,0.00020647,-0.00016856
1.9632047415,2.5956315994,0.1320335567,255,185,0,-0.00097644,0.00110439,-0.00039530,0.00033164
1.9632031918,2.6169316769,0.1316353381,255,187,0,-0.00131465,0.00138031,0.00020313,-0.00036836
1.9632022381,2.6382296085,0.1267571151,255,213,0,-0.00089288,0.00144964,-0.00039780,-0.00107050
1.9632016420,2.6595256329,0.1162788868,242,255,0,-0.00090111,0.00173332,0.00090170,-0.00117445
1.9847695827,0.4253057539,0.1130733341,221,255,0,0.00026333,0.00042674,-0.00023043,-0.00024426
1.9847688675,0.4465825558,0.1048181206,178,255,0,-0.00132188,0.00137671,-0.00023115,-0.00030744
1.9847655296,0.4678691328,0.1218569130,255,243,0,-0.00064309,0.00170246,-0.00153446,-0.00036088
1.9847630262,0.4891523719,0.1302087009,255,199,0,-0.00066130,0.00074312,-0.00023699,0.00024238
1.9847617149,0.5104210973,0.1268104911,255,216,0,0.00007050,0.00049406,0.00046170,0.00016111
1.9847606421,0.5316996574,0.1232222840,255,235,0,-0.00709771,0.00730291,-0.00093937,0.00143963
1.9847588539,0.5529798269,0.1236440614,255,233,0,-0.00057594,0.00088714,-0.00024116,-0.00063020
1.9847584963,0.5742554069,0.1122248545,216,255,0,-0.00057515,0.00062476,-0.00024152,-0.00003457
1.9847575426,0.5955330729,0.1061686426,185,255,0,-0.00095136,0.00134265,-0.00094247,-0.00009692
1.9847561121,0.6168025136,0.1046384349,177,255,0,-0.00059157,0.00066404,-0.00024390,-0.00017750
1.9847548008,0.6380817890,0.1027042195,167,255,0,-0.00013578,0.00036786,-0.00024521,-0.00023824
1.9847534895,0.6593601108,0.0984600112,145,255,0,-0.00011299,0.00040431,-0.00024652,-0.00029987
1.9847521782,0.6806393862,0.0965118036,135,255,0,0.00023180,0.00050251,-0.00024784,-0.00037062
1.9847481251,0.7019283772,0.1199375838,255,252,0,-0.00037242,0.00051365,-0.00025189,0.00024837
1.9847453833,0.7232023478,0.1301283836,255,199,0,0.00027838,0.00041479,-0.00025463,0.00017238
1.9847434759,0.7444836497,0.1334101707,255,182,0,0.00051017,0.00058224,-0.00025654,0.00011367
