//X,Y,Z,R,G,B,C2C absolute distances (Z),C2C absolute distances,C2C absolute distances (X),C2C absolute distances (Y)
43044
1.5694366693,1.0470832586,0.1239037067,255,237,0,0.00082371,0.00083434,-0.00006330,-0.00011671
1.5694353580,1.0576837063,0.1272322983,255,221,0,0.00019230,0.00029651,-0.00006461,-0.00021625
1.5694342852,1.0683838129,0.1282108873,255,216,0,-0.00016911,0.00021546,-0.00006568,-0.00011623
1.5694332123,1.0790838003,0.1283894628,255,215,0,-0.00032054,0.00034743,-0.00006676,-0.00011623
1.5694322586,1.0897839069,0.1283180565,255,216,0,-0.00029194,0.00032140,-0.00006771,-0.00011611
1.5694317818,1.1004835367,0.1252966374,255,231,0,-0.00010337,0.00012492,-0.00006819,-0.00001645
1.5694311857,1.1110831499,0.1223152429,255,246,0,-0.00038476,0.00040794,-0.00006878,-0.00011683
1.5694305897,1.1217826605,0.1195138246,249,255,0,-0.00028618,0.00031697,-0.00006938,-0.00011730
1.5694298744,1.1324824095,0.1169094145,237,255,0,0.00012942,0.00018836,-0.00007010,-0.00011754
1.5694292784,1.1431819201,0.1138830036,221,255,0,-0.00047699,0.00048254,-0.00007069,-0.00001812
1.5694289207,1.1538814306,0.1096495837,200,255,0,0.00026958,0.00027941,-0.00007105,-0.00001860
1.5694284439,1.1644809246,0.1057961881,180,255,0,-0.00006381,0.00015287,-0.00007153,-0.00011909
1.5694272518,1.1751811504,0.1070707738,187,255,0,0.00030077,0.00033148,-0.00007272,-0.00011885
1.5694255829,1.1858818531,0.1128193513,216,255,0,0.00017935,0.00019501,-0.00007439,-0.00001812
1.5694237947,1.1965827942,0.1198639423,252,255,0,-0.00011606,0.00013988,-0.00007617,-0.00001717
1.5694224834,1.2071832418,0.1240325421,255,237,0,0.00003254,0.00014382,-0.00007749,-0.00011671
1.5694210529,1.2178835869,0.1264911145,255,225,0,-0.00087889,0.00088257,-0.00007892,-0.00001645
1.5694203377,1.2285833359,0.1246897057,255,234,0,-0.00070029,0.00070500,-0.00007963,-0.00001669
1.5694196224,1.2392830849,0.1225683019,255,244,0,-0.00004170,0.00009209,-0.00008035,-0.00001693
1.5694191456,1.2499827147,0.1190468818,247,255,0,0.00019688,0.00021353,-0.00008082,-0.00001729
1.5694187880,1.2605820894,0.1149424836,227,255,0,0.00016248,0.00018251,-0.00008118,-0.00001788
1.5694193840,1.2712805271,0.1027740687,166,255,0,0.00017407,0.00019280,-0.00008059,-0.00001943
1.5694197416,1.2819789648,0.0911286548,106,255,0,-0.00002035,0.00008539,-0.00008023,-0.00002098
1.5694190264,1.2926787138,0.0889312327,96,255,0,-0.00047977,0.00153496,0.00131905,-0.00062132
1.5694174767,1.3033792973,0.0942408219,122,255,0,0.00028182,0.00030416,-0.00008249,0.00007927
1.5694160461,1.3139799833,0.0984394178,144,255,0,0.00044942,0.00076284,0.00061607,-0.00002003
1.5694133043,1.3246819973,0.1134360060,219,255,0,-0.00010400,0.00069471,-0.00068665,-0.00001800
1.5694111586,1.3353831768,0.1226055995,255,244,0,0.00058560,0.00085513,-0.00008881,-0.00061679
1.5694093704,1.3460841179,0.1300641745,255,207,0,-0.00022583,0.00025747,-0.00009060,0.00008416
1.5694081783,1.3567841053,0.1303227544,255,205,0,-0.00059724,0.00061008,-0.00009179,0.00008416
1.5694068670,1.3673846722,0.1341613531,255,186,0,-0.00000864,0.00009476,-0.00009310,-0.00001538
1.5694059134,1.3780846596,0.1344499439,255,184,0,-0.00015005,0.00019628,-0.00009406,0.00008464
1.5694050789,1.3887845278,0.1338385344,255,187,0,-0.00051147,0.00052702,-0.00009489,0.00008452
1.5694042444,1.3994842768,0.1320671141,255,196,0,-0.00020288,0.00023964,-0.00009573,0.00008428
1.5694022179,1.4100856781,0.1413857192,255,150,0,0.00048572,0.00050282,-0.00009775,0.00008571
1.5694017410,1.4207851887,0.1375842988,255,169,0,-0.00039570,0.00041652,-0.00009823,0.00008523
1.5694006681,1.4314851761,0.1380928755,255,166,0,0.00029288,0.00060061,-0.00009930,-0.00051486
1.5693998337,1.4421850443,0.1371014714,255,171,0,-0.00105853,0.00118141,-0.00010014,-0.00051498
1.5693998337,1.4528839588,0.1294000596,255,210,0,-0.00056994,0.00097518,0.00059986,-0.00051606
1.5693997145,1.4634830952,0.1227686629,255,243,0,0.00043866,0.00045758,-0.00010026,0.00008309
1.5694001913,1.4741816521,0.1111122444,207,255,0,-0.00017776,0.00088877,-0.00069976,-0.00051832
1.5693987608,1.4848822355,0.1151038259,228,255,0,-0.00091618,0.00116802,-0.00070119,0.00018227
1.5693975687,1.4955824614,0.1170924157,237,255,0,-0.00122759,0.00150602,-0.00070238,-0.00051749
1.5693967342,1.5062823296,0.1163199991,234,255,0,-0.00065000,0.00068292,-0.00010324,0.00018227
1.5693960190,1.5168820620,0.1142765954,223,255,0,-0.00036340,0.00038677,-0.00010395,0.00008202
1.5693954229,1.5275816917,0.1115741804,210,255,0,-0.00053582,0.00057536,-0.00010455,0.00018167
1.5693950653,1.5382809639,0.1062127724,183,255,0,-0.00032723,0.00038837,-0.00010490,0.00018096
1.5693948269,1.5489802361,0.1012073606,157,255,0,-0.00049264,0.00065569,-0.00010514,-0.00041974
1.5693941116,1.5596799850,0.0992339402,148,255,0,-0.00015706,0.00033806,-0.00010586,0.00028002
1.5693926811,1.5702805519,0.1027305424,166,255,0,-0.00052946,0.00056961,-0.00010729,0.00018060
1.5693906546,1.5809816122,0.1112411246,208,255,0,-0.00020888,0.00029756,-0.00010931,0.00018156
1.5693889856,1.5916824341,0.1171237081,237,255,0,-0.00003629,0.00021657,-0.00011098,0.00018239
1.5693875551,1.6023828983,0.1204602942,255,255,0,0.00020029,0.00036439,-0.00011241,0.00028288
1.5693861246,1.6130833626,0.1243888810,255,235,0,-0.00001112,0.00043205,-0.00011384,-0.00041664
1.5693850517,1.6236834526,0.1257274747,255,228,0,-0.00034252,0.00040520,-0.00011492,0.00018346
1.5693839788,1.6343836784,0.1264460683,255,225,0,-0.00048393,0.00053046,-0.00011599,0.00018370
1.5693831444,1.6450835466,0.1257546544,255,228,0,-0.00043535,0.00061365,-0.00011683,-0.00041640
1.5693826675,1.6557830572,0.1214832366,255,249,0,-0.00080676,0.00142290,0.00058270,-0.00101697
1.5693829060,1.6663818359,0.1126348376,215,255,0,-0.00115516,0.00123409,-0.00011706,-0.00041819
1.5693824291,1.6770812273,0.1082414240,193,255,0,-0.00068858,0.00081445,-0.00011754,-0.00041878
1.5693815947,1.6877810955,0.1077090055,190,255,0,-0.00098100,0.00124796,-0.00071836,0.00028110
1.5693804026,1.6984814405,0.1097975895,201,255,0,-0.00044241,0.00053781,-0.00011957,0.00028145
1.5693786144,1.7091822624,0.1159911752,232,255,0,-0.00070883,0.00104997,-0.00072134,0.00028229
1.5693776608,1.7197823524,0.1158737764,231,255,0,-0.00071622,0.00077954,-0.00012231,0.00028241
1.5693768263,1.7304822206,0.1154483631,229,255,0,-0.00075164,0.00086874,-0.00012314,-0.00041783
1.5693752766,1.7411828041,0.1196219549,250,255,0,-0.00094804,0.00122633,-0.00072467,0.00028276
1.5693744421,1.7518826723,0.1188355386,246,255,0,-0.00141446,0.00162104,-0.00072551,-0.00031734
1.5693738461,1.7625823021,0.1161631197,233,255,0,-0.00101688,0.00128926,-0.00072610,-0.00031769
1.5693731308,1.7731820345,0.1142107174,223,255,0,-0.00047928,0.00064844,-0.00012684,-0.00041795
1.5693724155,1.7838817835,0.1125093028,215,255,0,-0.00081070,0.00088019,-0.00012755,-0.00031817
1.5693715811,1.7945816517,0.1113288850,209,255,0,-0.00089111,0.00095492,-0.00012839,-0.00031829
1.5693703890,1.8052818775,0.1128044724,216,255,0,-0.00076552,0.00083908,-0.00012958,-0.00031817
1.5693694353,1.8159818649,0.1128270552,216,255,0,-0.00045294,0.00060662,-0.00013053,0.00038183
1.5693684816,1.8265819550,0.1131446585,218,255,0,-0.00041534,0.00057938,-0.00013149,0.00038195
1.5693674088,1.8372819424,0.1138152480,221,255,0,-0.00074475,0.00082060,-0.00013256,-0.00031805
1.5693663359,1.8479820490,0.1148158312,226,255,0,-0.00067417,0.00078634,-0.00013363,0.00038207
1.5693653822,1.8586821556,0.1154624149,230,255,0,-0.00060759,0.00065933,-0.00013459,-0.00021780
1.5693645477,1.8692821264,0.1144500151,225,255,0,-0.00058998,0.00068374,-0.00013542,-0.00031793
1.5693638325,1.8799818754,0.1124275997,214,255,0,-0.00029240,0.00045306,-0.00013614,-0.00031817
1.5693632364,1.8906815052,0.1097921878,201,255,0,-0.00014781,0.00029714,-0.00013673,-0.00021851
1.5693626404,1.9013810158,0.1061827689,183,255,0,-0.00013723,0.00029266,-0.00013733,-0.00021899
1.5693620443,1.9120805264,0.1031133533,168,255,0,0.00084335,0.00088229,-0.00013793,-0.00021946
1.5693606138,1.9226810932,0.1075309515,189,255,0,0.00045095,0.00056962,-0.00013936,-0.00031888
1.5693587065,1.9333820343,0.1147485375,226,255,0,0.00089854,0.00185606,-0.00014126,-0.00161791
1.5693566799,1.9440833330,0.1240051314,255,237,0,0.00026513,0.00065359,0.00055671,-0.00021672
1.5693551302,1.9547840357,0.1286937147,255,213,0,0.00051372,0.00057580,-0.00014484,-0.00021601
1.5693534613,1.9654847383,0.1345122904,255,183,0,-0.00020771,0.00027910,-0.00014651,-0.00011528
1.5693521500,1.9760851860,0.1375208944,255,169,0,-0.00026910,0.00037471,-0.00014782,-0.00021482
1.5693510771,1.9867852926,0.1384694725,255,164,0,-0.00000052,0.00026127,-0.00014889,-0.00021470
1.5693500042,1.9974853992,0.1395880580,255,158,0,-0.00025195,0.00036333,-0.00014997,-0.00021458
1.5693492889,2.0081849098,0.1368166506,255,172,0,-0.00070335,0.00086751,-0.00015068,0.00048494
1.5693484545,2.0188846588,0.1367352307,255,172,0,-0.00023477,0.00030231,-0.00015152,-0.00011539
1.5693478584,2.0294845104,0.1337238252,255,188,0,0.00087382,0.00125056,-0.00075209,0.00048447
1.5693465471,2.0401847363,0.1360624284,255,176,0,0.00065243,0.00101962,-0.00075340,-0.00021529
1.5693457127,2.0508847237,0.1357210129,255,177,0,0.00013101,0.00023297,-0.00015426,-0.00011539
1.5693447590,2.0615844727,0.1349895895,255,181,0,-0.00016041,0.00025138,-0.00015521,-0.00011563
1.5693439245,2.0721845627,0.1344581842,255,184,0,-0.00061181,0.00066717,-0.00015604,-0.00021553
1.5693430901,2.0828843117,0.1333667785,255,189,0,-0.00063322,0.00066254,-0.00015688,-0.00011563
1.5693418980,2.0935847759,0.1353053600,255,180,0,-0.00018464,0.00026896,-0.00015807,-0.00011516
1.5693405867,2.1042850018,0.1379939467,255,166,0,-0.00032605,0.00038068,-0.00015938,-0.00011492
1.5693398714,2.1149847507,0.1364925355,255,174,0,-0.00044747,0.00048900,-0.00016010,-0.00011516
1.5693390369,2.1255846024,0.1353811324,255,179,0,-0.00085887,0.00088141,-0.00016093,-0.00011539
1.5693384409,2.1362841129,0.1321997046,255,195,0,-0.00056030,0.00059452,-0.00016153,-0.00011587
1.5693380833,2.1469833851,0.1275983006,255,219,0,-0.00050169,0.00102708,0.00053811,-0.00071669
1.5693374872,2.1576833725,0.1246568933,255,233,0,0.00035689,0.00039249,-0.00016248,-0.00001669
1.5693377256,2.1683819294,0.1152654737,228,255,0,-0.00076453,0.00199050,0.00183773,-0.00001812
1.5693395138,2.1789789200,0.0925580785,115,255,0,-0.00021292,0.00029283,-0.00016046,-0.00012112
1.5693385601,2.1896789074,0.0927356631,115,255,0,-0.00135234,0.00165639,-0.00076139,0.00057888
1.5693370104,2.2003796101,0.0978062451,141,255,0,-0.00111376,0.00135017,-0.00076294,-0.00002050
1.5693337917,2.2110819817,0.1162558272,234,255,0,0.00064582,0.00315501,-0.00146616,-0.00271797
1.5693312883,2.2217836380,0.1281784177,255,216,0,0.00084841,0.00106212,-0.00016868,-0.00061631
1.5693292618,2.2323849201,0.1375470012,255,169,0,0.00084700,0.00086416,-0.00017071,-0.00001502
1.5693277121,2.2430853844,0.1416255981,255,148,0,0.00027560,0.00032533,-0.00017226,-0.00001454
1.5693266392,2.2537856102,0.1432141811,255,140,0,0.00098418,0.00099943,-0.00017333,-0.00001431
1.5693256855,2.2644855976,0.1427727640,255,142,0,-0.00067724,0.00069946,-0.00017428,-0.00001431
1.5693247318,2.2750856876,0.1426013708,255,143,0,-0.00045863,0.00049117,-0.00017524,-0.00001431
1.5693240166,2.2857854366,0.1413099468,255,149,0,-0.00027005,0.00032265,-0.00017595,-0.00001454
1.5693233013,2.2964851856,0.1394185424,255,159,0,0.00071855,0.00105817,-0.00077665,-0.00001478
1.5693225861,2.3071849346,0.1376071274,255,168,0,0.00095713,0.00097355,-0.00017738,-0.00001502
1.5693215132,2.3178849220,0.1382757127,255,165,0,-0.00140429,0.00154345,-0.00017846,-0.00061512
1.5693205595,2.3284850121,0.1380342990,255,166,0,-0.00023571,0.00029660,-0.00017941,-0.00001502
1.5693192482,2.3391854763,0.1414528936,255,148,0,-0.00024711,0.00030648,-0.00018072,-0.00001454
1.5693180561,2.3498857021,0.1432514787,255,139,0,-0.00006852,0.00021240,-0.00018191,0.00008559
1.5693168640,2.3605859280,0.1450000554,255,131,0,0.00018005,0.00027076,-0.00018311,0.00008583
1.5693159103,2.3712859154,0.1452586502,255,130,0,-0.00034136,0.00039720,-0.00018406,0.00008583
1.5693150759,2.3818855286,0.1438872516,255,136,0,-0.00083275,0.00105126,-0.00018489,-0.00061440
1.5693142414,2.3925857544,0.1426258385,255,142,0,-0.00059417,0.00062841,-0.00018573,0.00008583
1.5693136454,2.4032852650,0.1400644183,255,156,0,-0.00003558,0.00020801,-0.00018632,0.00008535
1.5693129301,2.4139850140,0.1383730024,255,164,0,0.00025301,0.00032595,-0.00018704,0.00008512
1.5693122149,2.4246847630,0.1364415884,255,174,0,0.00001159,0.00026368,-0.00018775,0.00018477
1.5693111420,2.4352846146,0.1368101835,255,171,0,-0.00015981,0.00054222,0.00051117,0.00008464
1.5693106651,2.4459841251,0.1332087815,255,190,0,-0.00054123,0.00096591,0.00051069,-0.00061584
1.5693105459,2.4566833973,0.1265873611,255,223,0,-0.00080264,0.00108252,0.00051057,-0.00051665
1.5693098307,2.4673831463,0.1250759512,255,231,0,0.00012595,0.00029248,-0.00019014,0.00018311
1.5693081617,2.4779839516,0.1307345480,255,202,0,-0.00054546,0.00058426,-0.00019181,0.00008392
1.5693074465,2.4886837006,0.1284631342,255,214,0,-0.00056687,0.00060449,-0.00019252,0.00008368
1.5693066120,2.4993834496,0.1276117116,255,218,0,-0.00177829,0.00179814,-0.00019336,0.00018334
1.5693057775,2.5100834370,0.1267703027,255,222,0,0.00050031,0.00056713,-0.00019419,0.00018334
1.5693050623,2.5207831860,0.1246188879,255,233,0,0.00409888,0.00420712,-0.00079489,-0.00051689
1.5693045855,2.5313827991,0.1210474893,255,251,0,0.00072749,0.00075780,-0.00019538,0.00008273
1.5693036318,2.5420827866,0.1208260804,255,252,0,-0.00036392,0.00045213,-0.00019634,0.00018287
1.5693030357,2.5527822971,0.1183646619,245,255,0,-0.00073534,0.00092055,-0.00019693,-0.00051761
1.5693024397,2.5634818077,0.1149262488,228,255,0,-0.00073375,0.00086734,-0.00019753,-0.00041819
1.5693017244,2.5741815567,0.1133878306,219,255,0,-0.00066217,0.00071469,-0.00019825,0.00018167
1.5693006516,2.5847818851,0.1142844334,224,255,0,-0.00044557,0.00052091,-0.00019932,0.00018191
1.5692993402,2.5954821110,0.1168130189,237,255,0,-0.00056698,0.00062841,-0.00020063,0.00018215
1.5692982674,2.6061823368,0.1181396022,243,255,0,-0.00052040,0.00058717,-0.00020170,0.00018239
1.5692973137,2.6168823242,0.1180071831,243,255,0,-0.00016282,0.00038375,-0.00020266,0.00028229
1.5692962408,2.6275823116,0.1186127737,246,255,0,-0.00010723,0.00036427,-0.00020373,0.00028229
1.5692954063,2.6381824017,0.1181913689,244,255,0,-0.00029863,0.00040533,-0.00020456,0.00018239
1.5692945719,2.6488821507,0.1167199612,237,255,0,0.00069996,0.00075187,-0.00020540,0.00018215
1.5692932606,2.6595826149,0.1196205467,251,255,0,0.00069055,0.00083299,-0.00020671,-0.00041747
1.5801944733,0.4169825613,0.1113593206,208,255,0,0.00034932,0.00070811,-0.00060558,0.00011256
1.5801938772,0.4276621342,0.1082229167,192,255,0,0.00016291,0.00063763,-0.00060618,0.00011215
1.5801931620,0.4383419752,0.1070534959,186,255,0,0.00017349,0.00023162,0.00009310,0.00012198
1.5801918507,0.4490223527,0.1098000929,200,255,0,0.00039009,0.00042203,0.00009179,0.00013235
1.5801905394,0.4597027302,0.1126466766,214,255,0,0.00012667,0.00021119,0.00009048,0.00014272
1.5801893473,0.4703829587,0.1145432666,224,255,0,0.00031327,0.00035573,0.00008929,0.00014296
1.5801876783,0.4810637236,0.1201598495,252,255,0,0.00071985,0.00261868,0.00008762,-0.00251627
1.5801862478,0.4917442203,0.1239584386,255,238,0,-0.00246157,0.00531819,0.00138628,-0.00450578
1.5801848173,0.5024147034,0.1274170280,255,220,0,-0.00010297,0.00497312,0.00408483,0.00283471
1.5801837444,0.5130948424,0.1290156096,255,213,0,0.00141561,0.01117619,0.00668371,0.00884485
1.5801827908,0.5237748623,0.1290841997,255,212,0,0.00583420,0.00833660,-0.00391722,-0.00448513
1.5801820755,0.5344545245,0.1264327914,255,225,0,0.00304279,0.00311039,-0.00061798,0.00018454
1.5801813602,0.5451343060,0.1251813769,255,231,0,0.00064138,0.00067508,0.00008130,0.00019431
1.5801802874,0.5558144450,0.1257599741,255,228,0,0.00033997,0.00040474,0.00008023,0.00020444
1.5801788568,0.5664949417,0.1297185570,255,209,0,-0.00046144,0.00051511,0.00007880,0.00021493
1.5801775455,0.5771752596,0.1323071420,255,195,0,-0.00076286,0.00079642,0.00007749,0.00021523
1.5801764727,0.5878554583,0.1333957314,255,190,0,-0.00043426,0.00049525,0.00007641,0.00022548
1.5801755190,0.5985354781,0.1336243153,255,189,0,-0.00041568,0.00048368,0.00007546,0.00023550
1.5801748037,0.6092052460,0.1319429129,255,198,0,-0.00030708,0.00039400,0.00007474,0.00023526
1.5801740885,0.6198849082,0.1295614988,255,210,0,-0.00052850,0.00058718,0.00007403,0.00024492
1.5801736116,0.6305644512,0.1260400862,255,227,0,-0.00032991,0.00041714,0.00007355,0.00024444
1.5801731348,0.6412439942,0.1224186793,255,246,0,-0.00105132,0.00112937,0.00007308,-0.00040603
1.5801732540,0.6519227624,0.1133792698,218,255,0,-0.00024073,0.00036378,0.00007319,0.00026274
1.5801745653,0.6626003981,0.0953568518,127,255,0,-0.00037715,0.00047002,0.00007451,0.00027043
1.5801748037,0.6732791066,0.0851704404,77,255,0,-0.00031956,0.00084281,0.00067484,-0.00039089
1.5801751614,0.6839576364,0.0743840337,22,255,0,-0.00075696,0.00105342,-0.00062490,-0.00038236
1.5801748037,0.6946370602,0.0700966194,1,255,0,-0.00088538,0.00114627,-0.00062525,-0.00037295
1.5801733732,0.7053176165,0.0738632083,20,255,0,-0.00068180,0.00097270,-0.00062668,0.00029761
1.5801713467,0.7159887552,0.0827807933,65,255,0,-0.00080321,0.00106286,-0.00062871,0.00029874
1.5801690817,0.7266700864,0.0931353867,116,255,0,-0.00101061,0.00153639,-0.00063097,0.00097007
1.5801672935,0.7373510003,0.0998129696,150,255,0,0.00012797,0.00034297,0.00006723,0.00031102
1.5801657438,0.7480316162,0.1042715609,172,255,0,-0.00000844,0.00032837,0.00006568,0.00032163
1.5801646709,0.7587117553,0.1058301479,180,255,0,0.00032015,0.00047020,0.00006461,-0.00033826
1.5801635981,0.7693918943,0.1066057384,184,255,0,0.00009574,0.00034766,0.00006354,-0.00032812
1.5801628828,0.7800716758,0.1048943251,176,255,0,0.00046433,0.00086328,-0.00063717,0.00035167
1.5801621675,0.7907513380,0.1024719179,163,255,0,0.00076192,0.00104052,-0.00063789,-0.00030863
1.5801610947,0.8014315367,0.1038025022,170,255,0,0.00012250,0.00032833,0.00006104,-0.00029844
1.5801596642,0.8121120334,0.1074120924,189,255,0,0.00063209,0.00070134,0.00005960,-0.00029796
1.5801581144,0.8227826357,0.1119446754,211,255,0,-0.00023533,0.00038364,0.00005805,-0.00029737
1.5801568031,0.8334629536,0.1148082688,225,255,0,-0.00024173,0.00037955,0.00005674,-0.00028706
1.5801556110,0.8441432714,0.1170878559,237,255,0,-0.00036214,0.00045915,0.00005555,-0.00027674
1.5801546574,0.8548233509,0.1174124479,239,255,0,-0.00045756,0.00053240,0.00005460,-0.00026667
1.5801538229,0.8655031919,0.1166290268,234,255,0,-0.00036097,0.00045207,0.00005376,-0.00026679
1.5801531076,0.8761829734,0.1145266220,224,255,0,-0.00076338,0.00080723,0.00005305,-0.00025702
1.5801526308,0.8868624568,0.1105592027,204,255,0,-0.00037080,0.00044892,0.00005257,-0.00024754
1.5801522732,0.8975417018,0.1052667946,177,255,0,-0.00113320,0.00115916,0.00005221,-0.00023830
1.5801528692,0.9082200527,0.0927013829,115,255,0,-0.00057261,0.00061932,0.00005281,-0.00022995
1.5801520348,0.9189000726,0.0923719779,113,255,0,-0.00083502,0.00108170,-0.00064802,-0.00022995
1.5801515579,0.9295694828,0.0884185657,93,255,0,-0.00116743,0.00179846,-0.00134850,-0.00023049
1.5801510811,0.9402490258,0.0847311541,74,255,0,-0.00007485,0.00265920,-0.00264895,-0.00022095
1.5801484585,0.9509307742,0.0980397388,142,255,0,0.00038474,0.00135229,-0.00065160,0.00112075
1.5801458359,0.9616124630,0.1111623272,207,255,0,-0.00053767,0.00071068,0.00004578,0.00046247
1.5801441669,0.9722933173,0.1174789220,239,255,0,0.00039892,0.00044696,0.00004411,-0.00019670
1.5801421404,0.9829745293,0.1261235029,255,227,0,0.00063351,0.00066145,0.00004208,-0.00018549
1.5801407099,0.9936549067,0.1294320971,255,210,0,-0.00117791,0.00119155,0.00004065,-0.00017512
1.5801396370,1.0043351650,0.1307306737,255,204,0,0.00056067,0.00088187,-0.00066042,-0.00016487
1.5801385641,1.0149853230,0.1317292601,255,198,0,0.00054926,0.00059098,0.00003850,-0.00021470
1.5801376104,1.0256853104,0.1313278526,255,201,0,0.00035785,0.00037765,0.00003755,-0.00011468
1.5801367760,1.0363851786,0.1305864304,255,204,0,0.00043643,0.00045276,0.00003672,-0.00011480
1.5801360607,1.0470849276,0.1287150234,255,213,0,0.00088502,0.00125153,-0.00066400,0.00058496
1.5801349878,1.0576850176,0.1299936324,255,207,0,0.00044364,0.00049420,0.00003493,-0.00021493
1.5801341534,1.0683848858,0.1287622154,255,213,0,0.00025222,0.00027935,0.00003409,-0.00011516
1.5801331997,1.0790847540,0.1282507926,255,216,0,-0.00047921,0.00049399,0.00003314,-0.00011528
1.5801323652,1.0897848606,0.1280493736,255,217,0,-0.00048062,0.00049528,0.00003231,-0.00011516
1.5801316500,1.1004846096,0.1261279583,255,226,0,-0.00050204,0.00050326,0.00003159,-0.00001538
1.5801308155,1.1110843420,0.1244265661,255,235,0,-0.00005344,0.00013104,0.00003076,-0.00011563
1.5801302195,1.1217839718,0.1220651492,255,247,0,0.00004515,0.00012807,0.00003016,-0.00011599
1.5801296234,1.1324836016,0.1189087331,246,255,0,-0.00079127,0.00080032,0.00002956,-0.00011635
1.5801290274,1.1431832314,0.1165943295,235,255,0,0.00005433,0.00006382,0.00002897,-0.00001681
1.5801284313,1.1538828611,0.1136179119,220,255,0,0.00045791,0.00045911,0.00002837,-0.00001717
1.5801279545,1.1644824743,0.1096475124,200,255,0,0.00013752,0.00018304,0.00002789,-0.00011754
1.5801274776,1.1751818657,0.1057680994,180,255,0,0.00045810,0.00047388,0.00002742,-0.00011814
1.5801259279,1.1858825684,0.1108176783,206,255,0,0.00043768,0.00043879,0.00002587,-0.00001740
1.5801242590,1.1965832710,0.1165502667,234,255,0,0.00023027,0.00075316,0.00002420,-0.00071669
1.5801225901,1.2071840763,0.1229038611,255,243,0,-0.00014614,0.00018785,0.00002253,-0.00011587
1.5801211596,1.2178844213,0.1255024523,255,230,0,-0.00026755,0.00026884,0.00002110,-0.00001562
1.5801202059,1.2285844088,0.1253810227,255,230,0,-0.00027898,0.00028014,0.00002015,-0.00001562
1.5801194906,1.2392841578,0.1235496178,255,240,0,-0.00001038,0.00002714,0.00001943,-0.00001585
1.5801188946,1.2499840260,0.1214182079,255,250,0,-0.00058179,0.00058232,0.00001884,-0.00001597
1.5801182985,1.2605836391,0.1189018115,246,255,0,-0.00039819,0.00039894,0.00001824,-0.00001633
1.5801181793,1.2712827921,0.1126063913,215,255,0,-0.00002361,0.00003436,0.00001812,-0.00001717
1.5801186562,1.2819809914,0.0995139778,149,255,0,0.00017498,0.00017698,0.00001860,-0.00001895
1.5801188946,1.2926797867,0.0899595618,101,255,0,0.00024756,0.00026077,0.00001884,0.00007975
1.5801174641,1.3033802509,0.0941731483,122,255,0,0.00052915,0.00106018,0.00061750,0.00068021
1.5801163912,1.3139805794,0.0956377462,130,255,0,-0.00061426,0.00061478,0.00001633,-0.00001943
1.5801146030,1.3246815205,0.1025573313,164,255,0,0.00006733,0.00007132,0.00001454,-0.00001848
1.5801116228,1.3353836536,0.1189669147,247,255,0,-0.00065309,0.00065853,0.00001156,0.00008368
1.5801095963,1.3460848331,0.1280654967,255,216,0,0.00030550,0.00031722,0.00000954,0.00008488
1.5801080465,1.3567852974,0.1319640875,255,197,0,0.00003409,0.00009226,0.00000799,0.00008535
1.5801067352,1.3673857450,0.1353326887,255,180,0,0.00014269,0.00014356,0.00000668,-0.00001431
1.5801057816,1.3780857325,0.1352012753,255,180,0,-0.00012873,0.00015476,0.00000572,0.00008571
1.5801048279,1.3887857199,0.1349998564,255,182,0,-0.00003015,0.00009098,0.00000477,0.00008571
1.5801041126,1.3994854689,0.1335884333,255,189,0,0.00024843,0.00026276,0.00000405,0.00008547
1.5801022053,1.4100866318,0.1411670446,255,151,0,-0.00021295,0.00022992,0.00000215,0.00008667
1.5801017284,1.4207861423,0.1377556175,255,168,0,-0.00069438,0.00069971,0.00000167,0.00008619
1.5801007748,1.4314860106,0.1369842142,255,171,0,-0.00016579,0.00018680,0.00000072,0.00008607
1.5800999403,1.4421859980,0.1368228048,255,172,0,-0.00061719,0.00062315,-0.00000012,0.00008595
1.5800998211,1.4528849125,0.1291813850,255,211,0,-0.00106862,0.00213988,-0.00140023,-0.00121510
1.5801002979,1.4634834528,0.1178889871,241,255,0,-0.00081101,0.00436602,-0.00339973,-0.00261652
1.5801017284,1.4741809368,0.0985495746,145,255,0,-0.00117642,0.00117921,0.00000167,0.00008094
1.5800997019,1.4848821163,0.1075501591,189,255,0,-0.00031984,0.00079118,-0.00070035,0.00018215
1.5800981522,1.4955828190,0.1125967428,215,255,0,-0.00048326,0.00087158,-0.00070190,0.00018287
1.5800969601,1.5062829256,0.1137483269,221,255,0,-0.00071167,0.00073480,-0.00000310,0.00018287
1.5800960064,1.5168828964,0.1140689254,222,255,0,-0.00073107,0.00073576,-0.00000405,0.00008285
1.5800951719,1.5275827646,0.1131085083,217,255,0,-0.00039149,0.00043207,-0.00000489,0.00018275
1.5800944567,1.5382825136,0.1109500900,207,255,0,-0.00058991,0.00061752,-0.00000560,0.00018251
1.5800944567,1.5489815474,0.1033216864,169,255,0,-0.00036831,0.00041067,-0.00000560,0.00018156
1.5800942183,1.5596808195,0.0982922688,143,255,0,-0.00045773,0.00062067,-0.00000584,-0.00041914
1.5800933838,1.5702806711,0.0965478644,134,255,0,-0.00113314,0.00124647,-0.00000668,-0.00051928
1.5800919533,1.5809812546,0.1010464504,157,255,0,-0.00111355,0.00133200,-0.00070810,0.00018120
1.5800895691,1.5916827917,0.1126200333,215,255,0,-0.00032996,0.00037734,-0.00001049,0.00018275
